betaP, Volume Fraction
9.000000000000000000e+00,5.886164220275815762e-01
9.000000000000000000e+00,5.818268764553951033e-01
9.000000000000000000e+00,5.850940646500329967e-01
9.000000000000000000e+00,5.829640489275438320e-01
9.000000000000000000e+00,5.751908281043790483e-01
9.000000000000000000e+00,5.770186476217251670e-01
9.000000000000000000e+00,5.814248210001862205e-01
9.000000000000000000e+00,5.510710128818850917e-01
9.000000000000000000e+00,5.636906146413579455e-01
9.000000000000000000e+00,5.592663602152174729e-01
9.000000000000000000e+00,5.790945251489589829e-01
9.000000000000000000e+00,5.642358752418847878e-01
9.000000000000000000e+00,5.461922467990056873e-01
9.000000000000000000e+00,5.489831146403981732e-01
9.000000000000000000e+00,5.443913472381656238e-01
9.000000000000000000e+00,5.432720770596642934e-01
9.000000000000000000e+00,5.544988059343129994e-01
9.000000000000000000e+00,5.704086648999177056e-01
9.000000000000000000e+00,5.734100467276901369e-01
9.000000000000000000e+00,5.470164568037058084e-01
9.000000000000000000e+00,5.561621251426439594e-01
9.000000000000000000e+00,5.601913158624105549e-01
9.000000000000000000e+00,5.462545938427448844e-01
9.000000000000000000e+00,5.511723615672095011e-01
9.000000000000000000e+00,5.399056820708899584e-01
9.000000000000000000e+00,5.427401222266100556e-01
9.000000000000000000e+00,5.465562270096829822e-01
9.000000000000000000e+00,5.373894832153073287e-01
9.000000000000000000e+00,5.333503587816127434e-01
9.000000000000000000e+00,5.291900426419158254e-01
9.000000000000000000e+00,5.491038032999401297e-01
9.000000000000000000e+00,5.498532702507309411e-01
9.000000000000000000e+00,5.595032439165104066e-01
9.000000000000000000e+00,5.746813703006639074e-01
9.000000000000000000e+00,5.627311630641359530e-01
9.000000000000000000e+00,5.542712310406623377e-01
9.000000000000000000e+00,5.765256796672151296e-01
9.000000000000000000e+00,5.694075622579646279e-01
9.000000000000000000e+00,5.731582451945963497e-01
9.000000000000000000e+00,5.810089705987800945e-01
9.000000000000000000e+00,5.568892248939981693e-01
9.000000000000000000e+00,5.552539216199045002e-01
9.000000000000000000e+00,5.729736170482940816e-01
9.000000000000000000e+00,5.765277051484033466e-01
9.000000000000000000e+00,5.753139374810685158e-01
9.000000000000000000e+00,5.901456422383059008e-01
9.000000000000000000e+00,5.990328097421437903e-01
9.000000000000000000e+00,5.837907156684619681e-01
9.000000000000000000e+00,5.842630875948381375e-01
9.000000000000000000e+00,5.641060456615949459e-01
9.000000000000000000e+00,5.557337335114769239e-01
9.000000000000000000e+00,5.588438030684504954e-01
9.000000000000000000e+00,5.545163939302943934e-01
9.000000000000000000e+00,5.565262081699554608e-01
9.000000000000000000e+00,5.558739801273500092e-01
9.000000000000000000e+00,5.434411856444057998e-01
9.000000000000000000e+00,5.651383352404681926e-01
9.000000000000000000e+00,5.529105320383040922e-01
9.000000000000000000e+00,5.677700639110198066e-01
9.000000000000000000e+00,5.657892741057425345e-01
9.000000000000000000e+00,5.659561856497596910e-01
9.000000000000000000e+00,5.683921723883200716e-01
9.000000000000000000e+00,5.729231472758863353e-01
9.000000000000000000e+00,5.707294486702541025e-01
9.000000000000000000e+00,5.939875747434446573e-01
9.000000000000000000e+00,5.924380398930628733e-01
9.000000000000000000e+00,5.955048738114822049e-01
9.000000000000000000e+00,5.855287368733097519e-01
9.000000000000000000e+00,5.920715578328145101e-01
9.000000000000000000e+00,5.920239211070104091e-01
9.000000000000000000e+00,5.799584262146736391e-01
9.000000000000000000e+00,5.768862778948762315e-01
9.000000000000000000e+00,5.791813820394134948e-01
9.000000000000000000e+00,5.832831174474510938e-01
9.000000000000000000e+00,5.781427109350154581e-01
9.000000000000000000e+00,5.881326256866232782e-01
9.000000000000000000e+00,5.852061560940517992e-01
9.000000000000000000e+00,5.856442944320884303e-01
9.000000000000000000e+00,5.916300322877884321e-01
9.000000000000000000e+00,5.755585845559927360e-01
9.000000000000000000e+00,5.828438669097234515e-01
9.000000000000000000e+00,5.799349602877729160e-01
9.000000000000000000e+00,5.798681320618894741e-01
9.000000000000000000e+00,5.728361227891087815e-01
9.000000000000000000e+00,5.720184656529327949e-01
9.000000000000000000e+00,5.745449044674137973e-01
9.000000000000000000e+00,5.616143436047430493e-01
9.000000000000000000e+00,5.515841342401917036e-01
9.000000000000000000e+00,5.584415698096052427e-01
9.000000000000000000e+00,5.561829126264110634e-01
9.000000000000000000e+00,5.669806455635884035e-01
9.000000000000000000e+00,5.591869403652444115e-01
9.000000000000000000e+00,5.533192769435368863e-01
9.000000000000000000e+00,5.577156186214272671e-01
9.000000000000000000e+00,5.534037908056551602e-01
9.000000000000000000e+00,5.640145887643426281e-01
9.000000000000000000e+00,5.565899385366163132e-01
9.000000000000000000e+00,5.511632619772730557e-01
9.000000000000000000e+00,5.477744801647740358e-01
9.000000000000000000e+00,5.347679701754981529e-01
9.000000000000000000e+00,5.556532701035700184e-01
9.000000000000000000e+00,5.695517446795907990e-01
9.000000000000000000e+00,5.735030324912046007e-01
9.000000000000000000e+00,5.850928173870003635e-01
9.000000000000000000e+00,5.885425377972575145e-01
9.000000000000000000e+00,5.741455989346921918e-01
9.000000000000000000e+00,5.724983454188824483e-01
9.000000000000000000e+00,5.844532160196819204e-01
9.000000000000000000e+00,5.694653381662203584e-01
9.000000000000000000e+00,5.673142412652768529e-01
9.000000000000000000e+00,5.455840724431280098e-01
9.000000000000000000e+00,5.445012107205631224e-01
9.000000000000000000e+00,5.539443719762207063e-01
9.000000000000000000e+00,5.709477701798068017e-01
9.000000000000000000e+00,5.468060676955607269e-01
9.000000000000000000e+00,5.365227060823983818e-01
9.000000000000000000e+00,5.343417848988633034e-01
9.000000000000000000e+00,5.282156270192889247e-01
9.000000000000000000e+00,5.244924636960612840e-01
9.000000000000000000e+00,5.512542231676943461e-01
9.000000000000000000e+00,5.436204700655984379e-01
9.000000000000000000e+00,5.360054157180906831e-01
9.000000000000000000e+00,5.392973642484818475e-01
9.000000000000000000e+00,5.353981428073472104e-01
9.000000000000000000e+00,5.296000475394161411e-01
9.000000000000000000e+00,5.455523177441379268e-01
9.000000000000000000e+00,5.335857073085539248e-01
9.000000000000000000e+00,5.577686702532812513e-01
9.000000000000000000e+00,5.524672086421382744e-01
9.000000000000000000e+00,5.616556096361337014e-01
9.000000000000000000e+00,5.611728494463769090e-01
9.000000000000000000e+00,5.533446289104233529e-01
9.000000000000000000e+00,5.658514288507738854e-01
9.000000000000000000e+00,5.695292490809432673e-01
9.000000000000000000e+00,5.615299923533886295e-01
9.000000000000000000e+00,5.577646363495346593e-01
9.000000000000000000e+00,5.517989880914001555e-01
9.000000000000000000e+00,5.443281789932522541e-01
9.000000000000000000e+00,5.382383034683642098e-01
9.000000000000000000e+00,5.286243569568085388e-01
9.000000000000000000e+00,5.388237969081971501e-01
9.000000000000000000e+00,5.550864057558908549e-01
9.000000000000000000e+00,5.496845577917784942e-01
9.000000000000000000e+00,5.405135441452766365e-01
9.000000000000000000e+00,5.452115587419316123e-01
9.000000000000000000e+00,5.628521581117907902e-01
9.000000000000000000e+00,5.654490914056081730e-01
9.000000000000000000e+00,5.699891300321915377e-01
9.000000000000000000e+00,5.809621030181475465e-01
9.000000000000000000e+00,5.874068474384193106e-01
9.000000000000000000e+00,5.991885960421560187e-01
9.000000000000000000e+00,6.012748679665299578e-01
9.000000000000000000e+00,5.979195761774487305e-01
9.000000000000000000e+00,5.815634453520299729e-01
9.000000000000000000e+00,5.642150910072286640e-01
9.000000000000000000e+00,5.378021409509834427e-01
9.000000000000000000e+00,5.488799757079551034e-01
9.000000000000000000e+00,5.593271389844172159e-01
9.000000000000000000e+00,5.617302892736247832e-01
9.000000000000000000e+00,5.804075011811495877e-01
9.000000000000000000e+00,5.783634398083759010e-01
9.000000000000000000e+00,5.985172830013113510e-01
9.000000000000000000e+00,6.002193768906531890e-01
9.000000000000000000e+00,5.865170935890442472e-01
9.000000000000000000e+00,5.561315067104666277e-01
9.000000000000000000e+00,5.774148228421974727e-01
9.000000000000000000e+00,5.755761571385158426e-01
9.000000000000000000e+00,5.882025718419041649e-01
9.000000000000000000e+00,5.839061898719614119e-01
9.000000000000000000e+00,5.797020352187398640e-01
9.000000000000000000e+00,5.785249609021830830e-01
9.000000000000000000e+00,5.663887275361680906e-01
9.000000000000000000e+00,5.622181253212528151e-01
9.000000000000000000e+00,5.466314017580025109e-01
9.000000000000000000e+00,5.358366986478116933e-01
9.000000000000000000e+00,5.505396120837718898e-01
9.000000000000000000e+00,5.679330077873254723e-01
9.000000000000000000e+00,5.575839218978723144e-01
9.000000000000000000e+00,5.698027143118845617e-01
9.000000000000000000e+00,5.649194483362175445e-01
9.000000000000000000e+00,5.686521085072485659e-01
9.000000000000000000e+00,5.739091647810854457e-01
9.000000000000000000e+00,5.684367990139103100e-01
9.000000000000000000e+00,5.678060619874195636e-01
9.000000000000000000e+00,5.549141477341267281e-01
9.000000000000000000e+00,5.620112100011068756e-01
9.000000000000000000e+00,5.637673106618096286e-01
9.000000000000000000e+00,5.687602160711244803e-01
9.000000000000000000e+00,5.646987160906340453e-01
9.000000000000000000e+00,5.609359291835662731e-01
9.000000000000000000e+00,5.622742478263709209e-01
9.000000000000000000e+00,5.600995299033563191e-01
9.000000000000000000e+00,5.601461727635657084e-01
9.000000000000000000e+00,5.566684937590296034e-01
9.000000000000000000e+00,5.857108729030757743e-01
9.000000000000000000e+00,5.871538223127459322e-01
9.000000000000000000e+00,5.881221136212844147e-01
9.000000000000000000e+00,5.643095266880876482e-01
9.000000000000000000e+00,5.705296265098023234e-01
9.000000000000000000e+00,5.896713874587592441e-01
9.000000000000000000e+00,5.794211559979668413e-01
9.000000000000000000e+00,5.742592347631992888e-01
9.000000000000000000e+00,5.762259146309255398e-01
9.000000000000000000e+00,5.812908564005360157e-01
9.000000000000000000e+00,5.814694826813344708e-01
9.000000000000000000e+00,5.801585952726374673e-01
9.000000000000000000e+00,5.763602880770469783e-01
9.000000000000000000e+00,5.713061623495152563e-01
9.000000000000000000e+00,5.728557524625652597e-01
9.000000000000000000e+00,5.723508317329120132e-01
9.000000000000000000e+00,5.563099037010331704e-01
9.000000000000000000e+00,5.394717334278796850e-01
9.000000000000000000e+00,5.529961212324373543e-01
9.000000000000000000e+00,5.512994682608055586e-01
9.000000000000000000e+00,5.396035566034985687e-01
9.000000000000000000e+00,5.499142978841448093e-01
9.000000000000000000e+00,5.389114373597196916e-01
9.000000000000000000e+00,5.632670467183858998e-01
9.000000000000000000e+00,5.802616996857654641e-01
9.000000000000000000e+00,5.891197215139063470e-01
9.000000000000000000e+00,5.953984181148120891e-01
9.000000000000000000e+00,5.974176123623731183e-01
9.000000000000000000e+00,5.798841745403897630e-01
9.000000000000000000e+00,5.860218817755407095e-01
9.000000000000000000e+00,6.080409171344383079e-01
9.000000000000000000e+00,5.858088449989901081e-01
9.000000000000000000e+00,5.823060556608233851e-01
9.000000000000000000e+00,5.668406630279754221e-01
9.000000000000000000e+00,5.670219475491637962e-01
9.000000000000000000e+00,5.941990052445262904e-01
9.000000000000000000e+00,5.925219190302133399e-01
9.000000000000000000e+00,5.837701194814128858e-01
9.000000000000000000e+00,5.870595934988410702e-01
9.000000000000000000e+00,5.875126734949829288e-01
9.000000000000000000e+00,6.078401790769699664e-01
9.000000000000000000e+00,5.834507018060050010e-01
9.000000000000000000e+00,5.638400449840007544e-01
9.000000000000000000e+00,5.701870812346921946e-01
9.000000000000000000e+00,5.650540930449134969e-01
9.000000000000000000e+00,5.868594617270387337e-01
9.000000000000000000e+00,5.677569545913425664e-01
9.000000000000000000e+00,5.559418443869098558e-01
9.000000000000000000e+00,5.464902701850820055e-01
9.000000000000000000e+00,5.511379087275278810e-01
9.000000000000000000e+00,5.397556986390912304e-01
9.000000000000000000e+00,5.293821330066378339e-01
9.000000000000000000e+00,5.422549433623210513e-01
9.000000000000000000e+00,5.339303835495734507e-01
9.000000000000000000e+00,5.516786059122156249e-01
9.000000000000000000e+00,5.464794590164717691e-01
9.000000000000000000e+00,5.546492504929714240e-01
9.000000000000000000e+00,5.459800619992543069e-01
9.000000000000000000e+00,5.593588801975205582e-01
9.000000000000000000e+00,5.675641504208999155e-01
9.000000000000000000e+00,5.680565843879971100e-01
9.000000000000000000e+00,5.688083308402397398e-01
9.000000000000000000e+00,5.589057459694218855e-01
9.000000000000000000e+00,5.630266770225869077e-01
9.000000000000000000e+00,5.625305427336968478e-01
9.000000000000000000e+00,5.665798066459863946e-01
9.000000000000000000e+00,5.708417957204774407e-01
9.000000000000000000e+00,5.729049334674831684e-01
9.000000000000000000e+00,5.724031794676888163e-01
9.000000000000000000e+00,5.716687243985938416e-01
9.000000000000000000e+00,5.711019024852714843e-01
9.000000000000000000e+00,5.755038578088450540e-01
9.000000000000000000e+00,5.714305790440858956e-01
9.000000000000000000e+00,5.673363231856034528e-01
9.000000000000000000e+00,5.602800688325146883e-01
9.000000000000000000e+00,5.468977224714868246e-01
9.000000000000000000e+00,5.484429971695140571e-01
9.000000000000000000e+00,5.514146982940458797e-01
9.000000000000000000e+00,5.540515823979225152e-01
9.000000000000000000e+00,5.599657170533833828e-01
9.000000000000000000e+00,5.594249467435444823e-01
9.000000000000000000e+00,5.625783634222207841e-01
9.000000000000000000e+00,5.700455107372166541e-01
9.000000000000000000e+00,5.629475440469727809e-01
9.000000000000000000e+00,5.659077872366238271e-01
9.000000000000000000e+00,5.590382935763851258e-01
9.000000000000000000e+00,5.580283751941264025e-01
9.000000000000000000e+00,5.569215032064196436e-01
9.000000000000000000e+00,5.693795964467074366e-01
9.000000000000000000e+00,5.499204049012519357e-01
9.000000000000000000e+00,5.456357304643598694e-01
9.000000000000000000e+00,5.263083569436939335e-01
9.000000000000000000e+00,5.191868625556820271e-01
9.000000000000000000e+00,5.073906736733545531e-01
9.000000000000000000e+00,5.071905393254694250e-01
9.000000000000000000e+00,5.292940042801281830e-01
9.000000000000000000e+00,5.358838706186340728e-01
9.000000000000000000e+00,5.351559176022845365e-01
9.000000000000000000e+00,5.458693706469889273e-01
9.000000000000000000e+00,5.308398848019422189e-01
9.000000000000000000e+00,5.419025780924746627e-01
9.000000000000000000e+00,5.356342466736427887e-01
9.000000000000000000e+00,5.435631889587820842e-01
9.000000000000000000e+00,5.344389184444796603e-01
9.000000000000000000e+00,5.346080632397756105e-01
9.000000000000000000e+00,5.530046607578764650e-01
9.000000000000000000e+00,5.576922739907601567e-01
9.000000000000000000e+00,5.679768951688124456e-01
9.000000000000000000e+00,5.597413773156898475e-01
9.000000000000000000e+00,5.633629600663462300e-01
9.000000000000000000e+00,5.642506285902035845e-01
9.000000000000000000e+00,5.493885842605510383e-01
9.000000000000000000e+00,5.560602584310888608e-01
9.000000000000000000e+00,5.615287998908964351e-01
9.000000000000000000e+00,5.548264245147580542e-01
9.000000000000000000e+00,5.616177152544087336e-01
9.000000000000000000e+00,5.631878287963247853e-01
9.000000000000000000e+00,5.636117471192682027e-01
9.000000000000000000e+00,5.632364327940220239e-01
9.000000000000000000e+00,5.470811454036578203e-01
9.000000000000000000e+00,5.507867611772102601e-01
9.000000000000000000e+00,5.458181112301370153e-01
9.000000000000000000e+00,5.427218867517376033e-01
9.000000000000000000e+00,5.523214154788149699e-01
9.000000000000000000e+00,5.419776165659589973e-01
9.000000000000000000e+00,5.441147435844101432e-01
9.000000000000000000e+00,5.468618019350732773e-01
9.000000000000000000e+00,5.524423238597903074e-01
9.000000000000000000e+00,5.544612311028948026e-01
9.000000000000000000e+00,5.582973184131860833e-01
9.000000000000000000e+00,5.664116204679503497e-01
9.000000000000000000e+00,5.576349879109689933e-01
9.000000000000000000e+00,5.608209093910201393e-01
9.000000000000000000e+00,5.591379024718686752e-01
9.000000000000000000e+00,5.661802963203566019e-01
9.000000000000000000e+00,5.570209726506862857e-01
9.000000000000000000e+00,5.579300902069203039e-01
9.000000000000000000e+00,5.758871789654451678e-01
9.000000000000000000e+00,5.676646454415931187e-01
9.000000000000000000e+00,5.559452243422939866e-01
9.000000000000000000e+00,5.440714389245526750e-01
9.000000000000000000e+00,5.372633344062883731e-01
9.000000000000000000e+00,5.585256032961440908e-01
9.000000000000000000e+00,5.614348022847522879e-01
9.000000000000000000e+00,5.591232196179724001e-01
9.000000000000000000e+00,5.741416917991242208e-01
9.000000000000000000e+00,5.757535464746300624e-01
9.000000000000000000e+00,5.790516591648636746e-01
9.000000000000000000e+00,5.861753747238713785e-01
9.000000000000000000e+00,5.889802411502252921e-01
9.000000000000000000e+00,5.720797388744226497e-01
9.000000000000000000e+00,5.670843837437833379e-01
9.000000000000000000e+00,5.564474845200811925e-01
9.000000000000000000e+00,5.728329667931563174e-01
9.000000000000000000e+00,5.698407024607896609e-01
9.000000000000000000e+00,5.447342554451589658e-01
9.000000000000000000e+00,5.429733677061063801e-01
9.000000000000000000e+00,5.482732090337123498e-01
9.000000000000000000e+00,5.503964671350102256e-01
9.000000000000000000e+00,5.342029026162187222e-01
9.000000000000000000e+00,5.420382242479384605e-01
9.000000000000000000e+00,5.511310404286806630e-01
9.000000000000000000e+00,5.524834124717944439e-01
9.000000000000000000e+00,5.525653458635066961e-01
9.000000000000000000e+00,5.647685058268444580e-01
9.000000000000000000e+00,5.563225593504114164e-01
9.000000000000000000e+00,5.485494503018372159e-01
9.000000000000000000e+00,5.492238735831570517e-01
9.000000000000000000e+00,5.623692485118367834e-01
9.000000000000000000e+00,5.683092567475771517e-01
9.000000000000000000e+00,5.756279841124963825e-01
9.000000000000000000e+00,5.775380170268685776e-01
9.000000000000000000e+00,5.702533349745810831e-01
9.000000000000000000e+00,5.840076537576756044e-01
9.000000000000000000e+00,5.769648768992990950e-01
9.000000000000000000e+00,5.672094435608512342e-01
9.000000000000000000e+00,5.593011211953189399e-01
9.000000000000000000e+00,5.608765689999373194e-01
9.000000000000000000e+00,5.576254513405956015e-01
9.000000000000000000e+00,5.566846816692265776e-01
9.000000000000000000e+00,5.624577219033815023e-01
9.000000000000000000e+00,5.683986324153343928e-01
9.000000000000000000e+00,5.568470802448880486e-01
9.000000000000000000e+00,5.623929880324430863e-01
9.000000000000000000e+00,5.747599727425808380e-01
9.000000000000000000e+00,5.858516082329493502e-01
9.000000000000000000e+00,5.895630443536745702e-01
9.000000000000000000e+00,5.901900868978459114e-01
9.000000000000000000e+00,5.784182106502837595e-01
9.000000000000000000e+00,5.885492065583843857e-01
9.000000000000000000e+00,5.544878473597955049e-01
9.000000000000000000e+00,5.315372003446061644e-01
9.000000000000000000e+00,5.437981778383363940e-01
9.000000000000000000e+00,5.329293641428652917e-01
9.000000000000000000e+00,5.362503082441995028e-01
9.000000000000000000e+00,5.348085053935525135e-01
9.000000000000000000e+00,5.569520390768816220e-01
9.000000000000000000e+00,5.543786403972199572e-01
9.000000000000000000e+00,5.563801276211730595e-01
9.000000000000000000e+00,5.594223868407288691e-01
9.000000000000000000e+00,5.686899178479903894e-01
9.000000000000000000e+00,5.563396506540496667e-01
9.000000000000000000e+00,5.505432543476213025e-01
9.000000000000000000e+00,5.576856411414103931e-01
9.000000000000000000e+00,5.700531668734682977e-01
9.000000000000000000e+00,5.622579133522643824e-01
9.000000000000000000e+00,5.504675160548636592e-01
9.000000000000000000e+00,5.534120187394486745e-01
9.000000000000000000e+00,5.467722721110549466e-01
9.000000000000000000e+00,5.576416233361000119e-01
9.000000000000000000e+00,5.539862102636543550e-01
9.000000000000000000e+00,5.435099582924959316e-01
9.000000000000000000e+00,5.320655237967293338e-01
9.000000000000000000e+00,5.447493149099916776e-01
9.000000000000000000e+00,5.338259830197125133e-01
9.000000000000000000e+00,5.492028469958317727e-01
9.000000000000000000e+00,5.380920699332110146e-01
9.000000000000000000e+00,5.395255660980106116e-01
9.000000000000000000e+00,5.500330161845997656e-01
9.000000000000000000e+00,5.596043246249402525e-01
9.000000000000000000e+00,5.603710608959376893e-01
9.000000000000000000e+00,5.522088812463956664e-01
9.000000000000000000e+00,5.652095690029704800e-01
9.000000000000000000e+00,5.641668806059023655e-01
9.000000000000000000e+00,5.642412917875530010e-01
9.000000000000000000e+00,5.573803296958123044e-01
9.000000000000000000e+00,5.632161432312907667e-01
9.000000000000000000e+00,5.717251730334599324e-01
9.000000000000000000e+00,5.696081571783931929e-01
9.000000000000000000e+00,5.830905058456715695e-01
9.000000000000000000e+00,5.740297281154418396e-01
9.000000000000000000e+00,5.845007778687804079e-01
9.000000000000000000e+00,5.719610471411133990e-01
9.000000000000000000e+00,5.630508583185657168e-01
9.000000000000000000e+00,5.640834343182062893e-01
9.000000000000000000e+00,5.528768973191967584e-01
9.000000000000000000e+00,5.494939473806969010e-01
9.000000000000000000e+00,5.613735706454763275e-01
9.000000000000000000e+00,5.692593228714845077e-01
9.000000000000000000e+00,5.734555302226344020e-01
9.000000000000000000e+00,5.834927327122997331e-01
9.000000000000000000e+00,5.803670930270148354e-01
9.000000000000000000e+00,5.926690074100613437e-01
9.000000000000000000e+00,5.715024886678863325e-01
9.000000000000000000e+00,5.647469062623865499e-01
9.000000000000000000e+00,5.652655332352404249e-01
9.000000000000000000e+00,5.491879759083169166e-01
9.000000000000000000e+00,5.452241422269610283e-01
9.000000000000000000e+00,5.458024181975080769e-01
9.000000000000000000e+00,5.558228867860849354e-01
9.000000000000000000e+00,5.475200232545605061e-01
9.000000000000000000e+00,5.471184100731529831e-01
9.000000000000000000e+00,5.467788757187825865e-01
9.000000000000000000e+00,5.526803564170474914e-01
9.000000000000000000e+00,5.557803761032177325e-01
9.000000000000000000e+00,5.531233901502452532e-01
9.000000000000000000e+00,5.526753511546795838e-01
9.000000000000000000e+00,5.658693808626628075e-01
9.000000000000000000e+00,5.847912730621880328e-01
9.000000000000000000e+00,5.974144278050399492e-01
9.000000000000000000e+00,5.574867318101160985e-01
9.000000000000000000e+00,5.756009233140303438e-01
9.000000000000000000e+00,5.819982819075407710e-01
9.000000000000000000e+00,5.750344155295816773e-01
9.000000000000000000e+00,5.692313596032064771e-01
9.000000000000000000e+00,5.457597136623134615e-01
9.000000000000000000e+00,5.369256657632215379e-01
9.000000000000000000e+00,5.477454297320746290e-01
9.000000000000000000e+00,5.481705370389026166e-01
9.000000000000000000e+00,5.429363404832661111e-01
9.000000000000000000e+00,5.407270935981104421e-01
9.000000000000000000e+00,5.452873424307206340e-01
9.000000000000000000e+00,5.554799467763406051e-01
9.000000000000000000e+00,5.604459499260853184e-01
9.000000000000000000e+00,5.726801732206875384e-01
9.000000000000000000e+00,5.501961833857118567e-01
9.000000000000000000e+00,5.486161218930124539e-01
9.000000000000000000e+00,5.305479527392896744e-01
9.000000000000000000e+00,5.534505140823442471e-01
9.000000000000000000e+00,5.430325504977507878e-01
9.000000000000000000e+00,5.472196573589782620e-01
9.000000000000000000e+00,5.277889569170202133e-01
9.000000000000000000e+00,5.412151874823366571e-01
9.000000000000000000e+00,5.375813703289749057e-01
9.000000000000000000e+00,5.468323272329868034e-01
9.000000000000000000e+00,5.431733451688823822e-01
9.000000000000000000e+00,5.476728502994685499e-01
9.000000000000000000e+00,5.382766805900744966e-01
9.000000000000000000e+00,5.263322629977065237e-01
9.000000000000000000e+00,5.374252251441212769e-01
9.000000000000000000e+00,5.337020108098488036e-01
9.000000000000000000e+00,5.446215063595224448e-01
9.000000000000000000e+00,5.445067553667968241e-01
9.000000000000000000e+00,5.426216113149653353e-01
9.000000000000000000e+00,5.241890348341157191e-01
9.000000000000000000e+00,5.340977771752952741e-01
9.000000000000000000e+00,5.343499054275124838e-01
9.000000000000000000e+00,5.422612532724589984e-01
9.000000000000000000e+00,5.487402735893850414e-01
9.000000000000000000e+00,5.553702236609080467e-01
9.000000000000000000e+00,5.502154795698033229e-01
9.000000000000000000e+00,5.480160764105433957e-01
9.000000000000000000e+00,5.459476031607867208e-01
9.000000000000000000e+00,5.492775515377162909e-01
9.000000000000000000e+00,5.453116982939330004e-01
9.000000000000000000e+00,5.551602920927912743e-01
9.000000000000000000e+00,5.464286657831874949e-01
9.000000000000000000e+00,5.360213833839493347e-01
9.000000000000000000e+00,5.343196945517791896e-01
9.000000000000000000e+00,5.478346510039850958e-01
9.000000000000000000e+00,5.380156184313512613e-01
9.000000000000000000e+00,5.319998562595299463e-01
9.000000000000000000e+00,5.395959156035553539e-01
9.000000000000000000e+00,5.423528396982718602e-01
9.000000000000000000e+00,5.423865454391147978e-01
9.000000000000000000e+00,5.564597195205139846e-01
9.000000000000000000e+00,5.555404502550848056e-01
9.000000000000000000e+00,5.909216551542465501e-01
9.000000000000000000e+00,5.864652401693534189e-01
9.000000000000000000e+00,5.670147897674546744e-01
9.000000000000000000e+00,5.644603135386494497e-01
9.000000000000000000e+00,5.685066634859873291e-01
9.000000000000000000e+00,5.721781718392953131e-01
9.000000000000000000e+00,5.625848040750711654e-01
9.000000000000000000e+00,5.764420272986507943e-01
9.000000000000000000e+00,5.829794131964266546e-01
9.000000000000000000e+00,5.814490919818799952e-01
9.000000000000000000e+00,5.725965670057507895e-01
9.000000000000000000e+00,5.698275824237235554e-01
9.000000000000000000e+00,5.741928728006088223e-01
9.000000000000000000e+00,5.611604331323803985e-01
9.000000000000000000e+00,5.635537775350816236e-01
9.000000000000000000e+00,5.414443058091389371e-01
9.000000000000000000e+00,5.227300907281716702e-01
9.000000000000000000e+00,5.428967597241820542e-01
9.000000000000000000e+00,5.379160374969439440e-01
9.000000000000000000e+00,5.351941939201437792e-01
9.000000000000000000e+00,5.590335920517811585e-01
9.000000000000000000e+00,5.638179376798285736e-01
9.000000000000000000e+00,5.657171747976175169e-01
9.000000000000000000e+00,5.673698734912874242e-01
9.000000000000000000e+00,5.668972345265104185e-01
9.000000000000000000e+00,5.665595301856508614e-01
9.000000000000000000e+00,5.689011239633842143e-01
9.000000000000000000e+00,5.627211872634484413e-01
9.000000000000000000e+00,5.753553787561569433e-01
9.000000000000000000e+00,5.727403924656263579e-01
9.000000000000000000e+00,5.713099695415712054e-01
9.000000000000000000e+00,5.584256908390696772e-01
9.000000000000000000e+00,5.574991934883165579e-01
9.000000000000000000e+00,5.467349397872001138e-01
9.000000000000000000e+00,5.417226078240264808e-01
9.000000000000000000e+00,5.415687625991841836e-01
9.000000000000000000e+00,5.446020144997475443e-01
9.000000000000000000e+00,5.648904096266643693e-01
9.000000000000000000e+00,5.699444430481764856e-01
9.000000000000000000e+00,5.796247452008699286e-01
9.000000000000000000e+00,5.913531144456974920e-01
9.000000000000000000e+00,5.852867176413929506e-01
9.000000000000000000e+00,5.894653319495963828e-01
9.000000000000000000e+00,5.821471006710798868e-01
9.000000000000000000e+00,5.740963718384318737e-01
9.000000000000000000e+00,5.794244867043153446e-01
9.000000000000000000e+00,5.748704604199752488e-01
9.000000000000000000e+00,5.666024242471968675e-01
9.000000000000000000e+00,5.577239906234859879e-01
9.000000000000000000e+00,5.635146123794410045e-01
9.000000000000000000e+00,5.523450709646956502e-01
9.000000000000000000e+00,5.494820549740233595e-01
9.000000000000000000e+00,5.434754701263212473e-01
9.000000000000000000e+00,5.493082014663570600e-01
9.000000000000000000e+00,5.497174382097302914e-01
9.000000000000000000e+00,5.550618060199770110e-01
9.000000000000000000e+00,5.828112520288920573e-01
9.000000000000000000e+00,5.820041962379133293e-01
9.000000000000000000e+00,5.916745504808444966e-01
9.000000000000000000e+00,5.912427398414643598e-01
9.000000000000000000e+00,5.961969898959026404e-01
9.000000000000000000e+00,5.882265746153455543e-01
9.000000000000000000e+00,5.839950458700670088e-01
9.000000000000000000e+00,5.921425844154758478e-01
9.000000000000000000e+00,5.806732867528320297e-01
9.000000000000000000e+00,5.731919397184088716e-01
9.000000000000000000e+00,5.862269274428137944e-01
9.000000000000000000e+00,5.812568080465091436e-01
9.000000000000000000e+00,5.782683300623111533e-01
9.000000000000000000e+00,5.822652004797037595e-01
9.000000000000000000e+00,5.749214142268102012e-01
